"﻿""ui_id""",name,update_time,descript
9514,Healer Stat Weights,2022-11-03 12:59:51,Real-time stat-weight computation for healers.
16777,Healer's Serenity,2024-01-26 05:00:12,"Healer's Serenity is designed to streamline your healing experience in World of Warcraft. Featuring an intuitive bar positioned conveniently near the player's interface, this addon allows quick access to all your essential healing spells."
6622,HealerProtection,2024-07-04 14:01:25,This will make you write less in chat.
6623,[经典旧世]HealerProtection,2024-07-04 14:01:37,This will make you write less in chat.
6624,[怀旧服]HealerProtection,2024-07-04 14:01:33,This will make you write less in chat.
9314,[经典旧世]HealerRez,2022-11-03 12:48:06,Assigns and calls out healers to resurrect dead players in a raid.
8624,[经典旧世]Healers Adjust Loot Priority,2022-11-03 12:00:23,Custom Addon for the Guild Healers Adjust
365,HealersHaveToDie（H.H.T.D.）：治疗必须死,2024-05-26 07:00:20,HealersHaveToDie：治疗必须死插件，在战场或竞技场中，在治疗的姓名板上显示一个治疗的图标，方便快速优先击杀治疗。
1351,[经典旧世] HealersHaveToDie（H.H.T.D.）：治疗必须死,2024-05-02 10:01:10,HealersHaveToDie：治疗必须死插件，在战场或竞技场中，在治疗的姓名板上显示一个治疗的图标，方便快速优先击杀治疗。
3824,[怀旧服]Healing Assigments,2022-11-01 04:17:57,Healing Assigments for Classic
14411,[经典旧世]Healing Groups Sucks Continued,2023-01-05 02:12:46,Healing Groups Sucks Continued
14412,Healing Groups Sucks Continued,2023-01-05 02:12:46,Healing Groups Sucks Continued
8638,Healing Tracker,2022-11-03 12:01:30,Analyzes deep healing combat logs. Tracks mana usage and aidful healing.
4761,[怀旧服] Healium,2024-05-04 08:00:23,A healing user-interface addon that provides up to 15 customizable buttons next to each party or raid members name.  Based on...
415,Healium：快捷治疗,2024-05-04 08:00:16,在界面上显示小队、宠物、主坦克、团队的血条，并在每个名字的右侧显示治疗法术的快捷动作条，不用切换目标，直接点击按钮即可实现快捷治疗施法。
1262,[经典旧世] Healium：快捷治療,2024-05-04 08:00:19,在界面上显示小队、宠物、主坦克、团队的血条，并在每个名字的右侧显示治疗法术的快捷动作条，不用切换目标，直接点击按钮即可实现快捷治疗施法。
2760,Health Alarm,2024-05-09 16:01:37,Acoustic Health Warnings
6562,[怀旧服]Health Alarm,2024-05-09 16:01:44,Acoustic Health Warnings
13961,[经典旧世]Health Alarm,2024-05-09 16:01:41,Acoustic Health Warnings
8619,HealthAlert,2022-11-03 12:00:05,Warns whenever health gets low
7002,[怀旧服]HealthBarColor,2024-06-11 07:00:37,change the color of health bars
15913,[经典旧世]HealthBarColor - Health Bar Color,2024-06-11 07:00:32,"freely customize player, target, focus, boss, and pet health bar colors and textures"
15143,HealthBarColor - Health Bar Color,2023-04-20 01:12:12,"freely customize player, target, focus, boss, and pet health bar colors and textures"
15144,[怀旧服]HealthBarColor - Health Bar Color,2023-04-20 01:12:12,"freely customize player, target, focus, boss, and pet health bar colors and textures"
14455,HealthBarColor - Original,2023-01-11 01:11:47,"freely customize player, target, focus, boss, and pet health bar colors "
7001,HealthBarColor：暴雪头象职业染色,2024-06-11 07:00:28,以职业颜色染色头像血条，输入 /hbc 打开设置。
17569,HealthChecks,2024-06-06 01:11:28,HealthChecks is an extremely lightweight addon for World of Warcraft that prompts players to check their posture
1579,[燃烧远征]HealthNumbers,2021-06-09 05:28:00,Enables the default UI to show health numbers in The Burning Crusade Classic
16281,HealthWarning,2024-06-24 01:05:25,"Provides customizable notifications when your character, pet, or partner are low on health or mana."
16282,[经典旧世]HealthWarning,2024-06-24 01:05:50,"Provides customizable notifications when your character, pet, or partner are low on health or mana."
16283,[怀旧服]HealthWarning,2024-06-24 01:05:58,"Provides customizable notifications when your character, pet, or partner are low on health or mana."
3701,Healthstone Auto Macro,2023-03-16 01:10:19,Updates the Macro HAMHealthPot to use either Healthstone or Healing Potion
11931,HealthyMuch,2022-11-03 15:20:49,Displays the mobs health on their portrait and further information in the mouseover tooltip.
2783,[怀旧服]Hear Kitty,2024-06-09 14:00:29,Plays soothing and distinct orchestral sounds as you gain and spend your combat resources.
2784,[经典旧世]Hear Kitty,2024-06-09 14:00:20,Plays soothing and distinct orchestral sounds as you gain and spend your combat resources.
2785,Hear Kitty,2024-06-09 14:00:33,Plays soothing and distinct orchestral sounds as you gain and spend your combat resources.
11554,Hear Kitty Mandolin Sound Pack,2022-11-03 14:57:48,Hear Kitty Mandolin Sound Pack
4267,Hear Kitty official sound packs,2024-05-09 01:00:17,Additional official sound packs for Hear Kitty.
7223,[怀旧服]Hear Kitty official sound packs,2023-01-27 04:39:17,Additional official sound packs for Hear Kitty.
4266,[经典旧世]Hear Kitty official sound packs,2022-10-26 03:32:30,Additional official sound packs for Hear Kitty.
12090,Hear Kitty: Yarrr! Outlaw Sound Pack,2022-11-03 15:30:03,Adds an Outlaw themed sound pack to Hear Kitty.
16272,HeartAttack,2024-04-11 10:00:23,Roll for a chance to get a heart attack in-game. Every action taken by player increases the chance of getting one.
13378,Heartbeat,2022-11-03 16:46:16,Heartbeat
17672,Hearth Toy Menu,2024-06-30 06:01:01,Creates a button that will show/hide a menu with all available hearthstone toys.
8545,HearthCloak,2022-11-03 11:55:36,Handy helper for all sorts of teleport items
3723,HearthRoulette,2024-03-17 11:00:08,Hearth using a random Hearthstone toy!
16325,HearthStone,2024-05-17 14:01:34,Alows modifiying a macro to use random use of multiple hearthstones
5014,[经典旧世]Hearthbag,2024-06-23 01:13:03,Makes the bag icon on the default bag into a hearthstone.
5015,[怀旧服]Hearthbag,2024-06-23 01:13:08,Makes the bag icon on the default bag into a hearthstone.
5016,Hearthbag,2024-06-22 15:00:15,Makes the bag icon on the default bag into a hearthstone.
11212,Hearthstone locations,2022-11-03 14:38:42,A small addon that will print out the the location of the hearth stone not just the inn's name
4309,HearthstoneLoot,2024-06-07 07:01:20,"Hearthstone Innkeeper voice on rare, epic and lengendary loots."
9006,HeavyLoot,2023-11-21 04:00:16,Autoloots Heavy Junkboxes from pickpocketing in Blackrock Spire for Ravenholdt rep for the insane in the membrane achievement.
9790,Heck Trade Chat,2024-05-07 22:00:12,honestly just heck trade chat
772,Hedd：输出优先级提醒,2024-06-29 03:00:13,Hedd是一款简单的输出技能优先级提醒插件，适用于多种职业，在屏幕上显示相对应的法术图标来提醒您现在适合施放什么技能。
8326,Heirloom Quest Tracker,2022-11-03 11:44:02,"Addon to track Misprinted Coins, Quest completions for free heiloom upgrades, and 1st heroic end boss kill of the day."
14661,[怀旧服]Hekili Priority Helper,2024-04-21 04:00:13,Sim-based priority/rotation helper for DPS and tanking specializations.
872,Hekili：输出循环提示,2024-05-20 10:00:47,根据simc模拟给出输出循环提示，目前支援所有坦克与输出专精。
14712,Helicopter - Monk Spinning Crane Kick,2023-02-19 22:00:10,"Plays ""Helicopter, helicopter"" when you spin"
9963,Hellbender DKP,2023-12-28 05:19:29,Dynamic item DKP calculation
9964,[经典旧世]Hellbender DKP,2022-11-03 13:26:25,Dynamic item DKP calculation
13391,Helm,2022-11-03 16:46:59,An addon to autoswitch your helm
4611,Helm Hide,2024-05-09 02:00:31,Automaticly hides helmet when player enters resting zone.
4613,[怀旧服]Helm Hide,2024-05-02 14:42:25,Automaticly hides helmet when player enters resting zone.
4612,[经典旧世]Helm Hide,2023-08-26 20:01:43,Automaticly hides helmet when player enters resting zone.
13018,HelmNCloak,2022-11-03 16:25:33,Enhances the Equipment Manager to let you control the helm/cloak visibility for each set.
13545,HelmSaver,2022-11-03 16:56:21,Helm and cloak visiblity settings for equipment manager
3957,HelpMePlay,2023-09-01 09:00:24,"Automates different player activities in the game, most related to quests."
11738,HelyaAssist,2022-11-03 15:09:25,Will make dispelling on players affected by Taint of the sea easier on mythic difficulty
6264,[经典旧世]Hemlock (Poison Helper),2023-12-28 05:15:41,Minimalistic addon to automate poison buying and creation
13200,Herald,2022-11-03 16:36:19,"Your Herald lets your group know when food, cauldrons, or portals are being set out."
11847,Herb Tracker,2022-11-03 15:15:37,Herb Tracker keeps track of the amount of herbs looted by you and your party.
10435,Herb/Ore Material Counter,2022-11-03 13:53:14,Counts select mats from professions
9517,HerbCount,2022-11-03 13:00:02,Count how many herbs you have right now !
2725,HereBeDragons,2023-07-12 16:01:53,HereBeDragons is a data API for the World of Warcraft mapping system
12963,Hermes,2022-11-03 16:21:52,The core Hermes engine used for monitoring raid cooldowns.
16321,[经典旧世]Hermes (Classic Era),2024-03-13 08:00:09,A chat translation addon for Classic Era
14902,[怀旧服]Hermes (Wrath Classic),2023-07-10 01:10:43,A chat translation addon for Wrath Classic
14591,HeroBlrahrahrah,2023-11-08 07:02:28,Replaces the heroism sound with a superior voice acting clip
2776,HeroDBC,2024-05-31 01:11:09,You want DBC data inside WoW but you don\'t know where to find it ? Check this addon.
3888,HeroLib,2024-06-01 06:00:25,You want a better WoW API but you don't know where to find it ? Check this addon.
15276,[经典旧世]HeroRotation,2023-05-08 01:11:58,You want to DPS but you don't know what to cast ? Check the icons.
1164,HeroRotation：输出循环提示,2024-06-25 10:00:59,和HEDD、OVALE等插件同类的输出循环提示助手，根据周围开启的姓名板自动切换单体或AOE提示。
11090,HeroicRaidReady,2022-11-03 14:31:31,This addon indicates whether your character is ready for specific Heroic difficulty raids
14169,Hexs' Hexes,2022-12-03 14:00:05,Miscellaneous Mods (Useful & Not)
16664,"Hey Adax, I leveled",2024-01-09 01:10:34,Informative addon to let Adax know we leveled
16665,"[经典旧世]Hey Adax, I leveled",2024-01-09 01:10:34,Informative addon to let Adax know we leveled
16666,"[怀旧服]Hey Adax, I leveled",2024-01-09 01:10:34,Informative addon to let Adax know we leveled
11773,"Hey, grats mon!",2022-11-03 15:11:25,Congratulates you when you level up.
1530,[经典旧世]HiP Loot Prio,2021-08-13 01:00:03,Loot Priority HiP EU-Heartstriker
9329,[经典旧世]HiP-Cthun,2022-11-03 12:48:47,Positioning planner CThun
9526,[经典旧世]HiberniaDKP,2022-11-03 13:00:37,Hibernia DKP Tooltip
11634,Hidden Gryphons,2022-11-03 15:02:46,Hides the default action bar gryphons 
15933,Hidden MicroMenu & Bags,2024-05-15 19:00:18,Hide MicroMenu and BagBars but keep LFG Eye movable
11762,Hidden Skin Tracker,2022-11-03 15:10:51,Artifact hidden skin progress tracker
7309,HiddenArtifactTracker,2022-11-18 04:28:01,In-tooltip tracker for achievement progress for unlocking hidden artifact tints.
15918,HiddenMinimap,2023-09-19 22:00:08,Simple addon to hide the minimap
11704,HiddenPlayerFrame,2022-11-03 15:07:33,Hides playerframe when you have no target.
10527,HiddenQuestTracker,2022-11-03 13:59:08,Tracks hidden quest/achievements progress
16169,Hide 2FA Extra Bag Slots,2023-11-08 10:03:38,Hides the extra bag slots that prompt you to hook up the 2 factor authenticator.
6063,Hide Action Bar Background and Gryphons,2022-06-17 16:14:58,Hides the gryphons and background of the default UI without having to use a macro.
7992,[经典旧世]Hide Artwork,2022-12-06 05:00:37,Hide the Blizzard Artwork
14207,[怀旧服]Hide Artwork,2022-12-06 05:00:36,Hide the Blizzard Artwork
10883,Hide Azerite Bar,2022-11-03 14:19:36,Hides azerite power bar
4241,"Hide Battle.net Friends, BTag ID, and Quick Join",2022-06-17 16:22:33,"Hide's Battle.net Friends, BTag ID, and Quick Join in game"
7306,Hide Battle.net Stuff,2024-05-28 06:00:09,"Hides Battle.net Friends, BTag ID, Real ID, and Quick Join from Friends List"
7307,[经典旧世]Hide Battle.net Stuff,2024-05-28 06:00:11,"Hides Battle.net Friends, BTag ID, Real ID, and Quick Join from Friends List"
7308,[怀旧服]Hide Battle.net Stuff,2024-05-28 06:00:13,"Hides Battle.net Friends, BTag ID, Real ID, and Quick Join from Friends List"
10922,Hide Blizzard Party Frames,2022-11-03 14:21:55,Hides Blizzard's party frames so you can use any frames you'd like.
10921,Hide Blizzard Player & Target Frames,2022-11-03 14:21:51,Hides Blizzard's player and target frames
10920,Hide Blizzard Raid Frames,2022-11-03 14:21:48,"Hides Blizzard's raid frames, and i mean ALL of it."
3068,Hide Button Glow,2024-06-25 01:01:57,Prevents your actionbar buttons from glowing when using certain addons
17359,[怀旧服]Hide Button Glow,2024-06-25 01:02:01,Prevents your actionbar buttons from glowing
11434,Hide Chat Button,2022-11-03 14:51:24,Hide Chat Button
8126,Hide Chat in Combat,2022-11-03 11:32:47,Hides Chat in combat
7648,Hide Clean Up Bags Button,2022-12-04 01:12:16,"Hides the ""Clean Up"" buttons on your Backpack, Bank, and Reagent Bank"
15591,Hide Cooldown Animation,2023-07-17 01:24:11,Small addon to hide the cooldown animation added in 10.1.5
9106,Hide Corruption Tooltips,2022-11-03 12:36:49,"Hides the corruption tooltips of corrupted items, as those are no longer relevant."
15538,Hide Crafting Chat,2024-06-01 16:00:20,Hides annoying crafting messages from other players
14101,Hide Default XP BAR,2022-12-04 16:00:06,Simple Addon to Hide the Default XP Bar Only
8320,[经典旧世]Hide Default loot Frame,2022-11-03 11:43:46,Hides the default Blizzard loot frame.
15314,[经典旧世]Hide Error Messages,2023-05-15 10:00:08,"Hides error messages such as ""Ability not ready yet"", ""Out of rage/mana/energy"", etc."
15339,[怀旧服]Hide Error Messages,2023-05-15 10:00:06,"Hides error messages such as ""Ability not ready yet"", ""Out of rage"", etc."
9885,[经典旧世]Hide Error Text,2022-11-03 13:20:39,"Hides error messages such as ""Ability not ready yet"", ""Out of rage/mana/energy"", etc."
14822,Hide Expansion Button,2024-05-08 06:02:45,A World of Warcraft Addon to hide the expansion button.
16742,Hide GainedLost Titles,2024-01-19 01:11:32,Hides the spam in Chat whenever you gain or lose a title. 
13093,Hide Garrison Mining Nodes,2022-11-03 16:30:03,Hides garrison mining nodes when not in cave.
10749,Hide General In Raid,2022-11-03 14:11:59,  Hides the general chat channel when you're inside a raid dungeon
8310,[经典旧世]Hide Gold,2022-11-03 11:42:50,Hides your gold from plain view for content creators
12162,Hide Gryphons,2022-11-03 15:34:15,Bar bone addon to remove gryphons
10184,[经典旧世]Hide Guild Recruitment Ads,2022-11-03 13:39:08,Text based chat filtering to hide those annoying guild recruitment ads
2107,Hide Increase Backpack Button,2024-05-13 22:01:26,hides the little plus in your backpack
4575,[怀旧服]Hide Increase Backpack Button,2024-05-13 22:01:34,hides the little plus in your backpack
5756,[经典旧世]Hide Increase Backpack Button,2024-05-13 22:01:28,hides the little plus in your backpack
16434,Hide Main Menu bar,2023-12-11 12:00:10,Hides Main Menu bar
7551,Hide Micro Menu,2024-05-29 10:00:10,Hides the Micro Menu on the new Dragonflight UI
9201,Hide Micro Menu And Bag Bars,2022-11-03 12:42:07,Addon for hiding the ugly micro menu and bag bars in the new bfa ui! (Works for shadowlands!)
7874,[经典旧世]Hide Minimap POI Arrows,2022-11-03 11:14:47,This is a very basic addon which is designed to hide the minimap POI arrows
8065,Hide N Seek,2022-11-03 11:29:23,A Hide and Seek addon made for Kakio
4833,Hide Objective Tracker,2022-11-21 04:46:45,"Allows hiding, moving and re-sizing of the built-in Quest / Achievement Objective Tracker frame."
9042,Hide Objectives,2022-11-03 12:32:21,Hides the objectives tracker frame by default while allowing a keybind to be set to toggle it visible.
12562,Hide Player Arrow,2022-11-03 15:57:57,Hide Player Arrow
16699,Hide Profession Equipment,2024-05-08 02:01:05,Automatically hide Dragonflight profession gear appearances
15316,Hide Profession Knowledge Tooltip,2024-01-18 15:00:36,Hides the 'unspent Profession Knowledge available' Popup
6563,Hide Quest,2022-12-08 04:00:33,Hides quests in the interface
10597,Hide Quest Arrow,2022-11-03 14:03:16,Hide golden quest arrow
1741,Hide Quest Arrow for Shadowlands,2022-11-03 11:16:20,Remove the minimap mark quest to put you in a full immersion for quests
9219,Hide Quest Objectives,2022-11-03 12:43:07,This addon hides the objectives tracker menu
13597,Hide Quest Tracker,2022-11-03 16:59:55,Addon to hide the quest tracker while in combat
11866,Hide Quick Join,2022-11-03 15:17:00,"Hide, disable and mute the quick join toast/notification"
5757,Hide Realm Names,2024-01-17 21:04:19,Hides realm names on default Blizzard frames
14709,[怀旧服]Hide Realm Names,2024-01-17 21:04:30,Hides realm names on default Blizzard frames
15360,[经典旧世]Hide Realm Names,2024-01-17 21:04:28,Hides realm names on default Blizzard frames
14351,Hide Server,2022-12-26 01:22:45,Hides the server after the nickname on the HP bar. Just download and everything will work
17340,[怀旧服]Hide Social Button,2024-05-04 04:00:55,Hides the social button above the chat frame.
7302,Hide Social Button,2022-10-28 08:30:05,Hides the social button above the chat frame.
11563,Hide Social Chat Icon,2024-01-14 03:00:15,Hides social icon on chatbox.
14381,Hide Stance Bar,2023-01-26 14:00:13,Hides _any_ Stance Bar upon login/reload.
14403,Hide Tertiary Stats,2023-01-05 01:10:54,Hide the bonus tertiary stats which appears on item tooltips.
12255,Hide UI Original,2022-11-03 15:39:50,HideUI
10824,Hide Voice Activity,2022-11-03 14:16:10,Disables WoW activity voice ui element.
3229,[经典旧世]Hide World Map Minimap Button,2024-06-09 16:00:24,Hides the button that opens the world map
3230,[怀旧服]Hide World Map Minimap Button,2024-06-09 16:00:26,Hides the button that opens the world map
3231,Hide World Map Minimap Button,2022-10-27 22:31:17,Hides the button that opens the world map
17058,[经典旧世]Hide Worldmap GPS,2024-03-18 01:17:31,Hides the player arrow on the world map
17059,[怀旧服]Hide Worldmap GPS,2024-03-18 01:17:31,Hides the player arrow on the world map
11798,Hide the Flash!,2022-11-03 15:12:46,Hides global cooldown flashes
16707,Hide tooltip in combat Buddy,2024-01-15 01:14:04,Hides your tooltip in combat and shows it outside of combat
8499,Hide/Remove Default Action Bar,2022-11-03 11:53:13,Completely removes Blizzard's default action bar from you screen
4112,HideAchievements,2023-07-07 05:00:16,Hides Achievements
15701,HideActionBar1UnusedSlots,2023-08-15 01:10:40,Hides unused spell slots on default action bar
9642,HideActionBarArt,2022-11-03 13:06:55,Hide the gryphon statues around the action bars
7505,HideActionBarBorders,2024-01-20 14:00:26,Hide the borders of the Dragonflight action bars
15576,HideActionbarAnimations,2024-06-12 15:01:15,Hides 10.1.5 Actionbar Animations
8542,HideAppearance,2023-10-11 05:00:09,Lets you hide Wardrobe Appearances
1653,[怀旧服]HideBattleNetFriends,2022-11-01 04:41:22,Hides Battle.net Real ID & BattleTag friends from the in-game friends list.
1654,[经典旧世]HideBattleNetFriends,2022-11-01 04:41:19,Hides Battle.net Real ID & BattleTag friends from the in-game friends list.
1655,HideBattleNetFriends,2022-11-01 04:41:25,Hides Battle.net Real ID & BattleTag friends from the in-game friends list.
10090,HideBlizzard,2022-11-03 13:33:06,Hides blizzard UI frames
10091,[经典旧世]HideBlizzard,2022-11-03 13:33:06,Hides blizzard UI frames
3920,HideBlizzardTalkingHead,2023-12-28 06:21:33,Completely removes 'Talking Head' pop ups by default
9529,HideBossFrames,2022-11-03 13:00:45,A small addon that hides Blizzard default boss frames
10353,[经典旧世]HideBugReport,2022-11-03 13:49:04,Hides the Bug Report buttons
7565,HideCastbar,2022-11-03 10:29:01,Simple addon thar hides the new cast bar added in 10.0
10010,[经典旧世]HideChatInviteSpam,2022-11-03 13:29:14,"Hides the ""blocked invite"" message from your chat window when a gold seller sends you channel invites."
12655,HideClassBar,2022-11-03 16:03:24,Hide or show your class bar
11903,HideCleanUpBag,2022-11-03 15:19:12,HideCleanUpBag
11902,HideCountdown,2022-11-03 15:19:09,Removes the Battleground/Arena Countdown Timer
3120,HideCrafterName,2021-07-01 11:18:40,Hides the name of the crafter of all pieces of crafted equipment/items.
14638,HideDebuffs,2023-02-08 01:11:14,Allows you to set the displayed amount of buffs/debuffs on a target to a number between 0 and 16 inclusively.
10608,HideGroupNumber,2022-11-03 14:03:58,Hides the group number in unit frames
11948,HideGryphons,2022-11-03 15:21:51,Hides Gryphons on the action bar
7991,[经典旧世]HideGryphonsClassic,2022-12-06 05:31:17,simple hide the ui gryphones
14209,[怀旧服]HideGryphonsClassic,2022-12-06 05:31:15,simple hide the ui gryphones
12221,HideHealingText,2022-11-03 15:37:51,Removes healing received from the Blizzard Floating Combat Text 
8398,HideHotKeys,2022-11-03 11:47:46,Hides the hotkey text on all action buttons
10607,HideLvl,2022-11-03 14:03:54,Hides the level icon in default unit frames
9297,HideMacroName,2022-11-03 12:47:08,Hide your macro names!
8668,HideMenuBar,2022-11-03 12:05:11,"Hides micro menu, bag icons and artifact points bar, while not mousing over it."
11027,HideMicroButtonAndBags,2022-11-03 14:27:54,Hide MicroButton And Bags Bar
12195,HideMinimap,2022-11-03 15:36:16,HideMinimap
12714,HideMinimapInCombat,2022-11-03 16:07:11,Hide your minimap while in combat - when you don't need it
15346,HideNPC,2024-05-08 19:00:51,Addon to hide NPC blip icons on the minimap when using track humanoids.
2965,HideNpcTracking,2022-11-17 09:00:24,This addon hides all NPCs while track humanoids is enabled. As a result only player tracking dots are displayed on the minimap.
9159,HideObjectives,2022-11-03 12:39:52,This addon will change your tracked quests depending on your location.
14700,HideObjectivesPvP,2023-02-16 01:10:08,Hide's the objective frame when in instanced PvP
11088,HideOrderHallBar,2022-11-03 14:31:27,Hides the Order Hall Command Bar
10606,HidePVP,2022-11-03 14:03:51,Hides PVP icon on default unit frames
13523,HideParty,2023-12-28 06:26:52,HideParty allows a user to hide various parts of the default WoW user interface.
8021,HidePlates,2022-11-03 11:27:20,An Add-On to hide nameplates on certain events
10117,HidePrestige,2022-11-03 13:34:59,Hides the prestige icon on portraits
10244,[经典旧世]HideQuestTracker,2022-11-03 13:42:47,Hides the Blizzard quest tracker UI frame
2213,[燃烧远征]HideQuestTracker-TBC-Classic,2021-05-26 17:22:00,Hides the Blizzard quest tracker UI frame
8461,HideRaidFrame,2022-11-03 11:51:00,Hides the Blizzard Raid Frame
10181,HideRaidManager,2022-11-03 13:38:59,Hides the Raid Manager
10182,[经典旧世]HideRaidManager,2022-11-03 13:38:59,Hides the Raid Manager
8176,HideRaidframesPartyNames,2022-11-03 11:35:56,Super lightweight addon to toggle party members names
4132,HideRetail,2023-11-24 11:00:59,Hides Microbar Buttons and...
8027,HideTalentAlert,2022-11-27 07:00:24,Hides MicroButton Alerts
8031,HideTalkingHead,2022-11-27 06:00:14,HideTalkingHead
7381,HideTalkingHeadFrame,2022-10-30 23:34:32,Hides the Talking Head Frame
8026,HideTutorial：隐藏所有新手提示,2023-02-11 00:00:08,隐藏所有新手提示
13976,HideZzz,2023-01-25 05:00:16,Hides or fades the Zzz animation on the player's portrait while in rest areas.
1744,HidingBar：小地图插件图标收集,2024-05-10 01:00:44,小地图插件图标收集，MBB竞品。
1746,[怀旧服] HidingBar：小地图插件图标收集,2024-05-02 14:07:49,小地图插件图标收集，MBB竞品。
1745,[经典旧世] HidingBar：小地图插件图标收集,2024-04-26 03:00:37,小地图插件图标收集，MBB竞品。
17524,High Gambling,2024-06-12 11:00:56,"The Gambling addon for High Latency-Trollbane made by Fhealsgood-Malfurion. Simple addon, simple rules. New games planned to be added."
8626,High Tide Mana Tracker,2022-11-03 12:00:31,Keeps track of mana spent towards High Tide for Restoration Shaman.
15128,HighLevelAlert (High Level Alert-Elite) [Hardcore],2024-06-21 20:02:29,A Warning and Sound when you are near highlevel/elite
15129,[怀旧服]HighLevelAlert (High Level Alert-Elite) [Hardcore],2024-06-21 20:02:42,A Warning and Sound when you are near highlevel/elite
15130,[经典旧世]HighLevelAlert (High Level Alert-Elite) [Hardcore],2024-06-21 20:02:50,A Warning and Sound when you are near highlevel/elite
13444,HighValue,2023-12-28 06:33:43,Adds a button to auto-complete quests with highest value reward
11475,Higher HotKey,2022-11-03 14:53:50,Raises action button hotkeys so they're rendered above cooldowns and other effects.
17508,[怀旧服]Highlight Missing Hotbar Spells,2024-06-08 00:01:20,Highlights spells in your spellbook. that are missing from your hotbars.
17507,[经典旧世]Highlight Missing Hotbar Spells,2024-05-24 03:00:24,Highlights spells in your spellbook. that are missing from your hotbars.
2878,[燃烧远征]Highlight Roles,2021-06-27 20:00:13,
4154,[经典旧世]Highlight Trade Items,2022-06-17 16:50:00,Highlight raid items in your bag that can be traded to other players with a glowing aqua border.
4155,[燃烧远征]Highlight Trade Items,2022-06-17 16:50:00,Highlight raid items in your bag that can be traded to other players with a glowing aqua border.
7890,[经典旧世]Highlighter,2022-11-03 11:15:57,Searches chat channels for keywords you input and notifies you if they match any messages.
7003,[怀旧服]HintMeRank,2024-03-25 08:00:19,Informs you about the use of outranked spells and adds an analysis window for outranked spells on your actionbars.
16653,Hipham Alert (힙햄),2024-03-03 21:00:24,Combat Alert Addon (전투 알림 애드온)
12010,Hippo Alert,2022-11-03 15:25:22,Alerts you when someone from your realm obtains the Long-Forgotten Hippogryph
15324,Hisop Auction Helper,2023-11-09 19:01:44,"used at the raid gold party, record the price of drop items and sold items"
14034,Hit Combo Popups,2022-11-24 12:00:12,Displays fighting game-style hit combo popups for Windwalker Monk's Hit Combo talent
14225,HitCombo Tracker,2023-01-25 03:03:00,Simple addon that stores the spell id of the last ability to trigger hit combo for ww monk
16915,[经典旧世]HitSound,2024-02-23 08:00:05,Plays a sound whenever you damage someone.
16916,[怀旧服]HitSound,2024-02-23 08:00:05,Plays a sound whenever you damage someone.
16909,HitSound,2024-02-22 01:10:10,Plays a sound whenever you damage someone.
10346,HitekNinja's Fun and Utility,2022-11-03 13:48:34,Learning Addon Programming
10347,[经典旧世]HitekNinja's Fun and Utility,2022-11-03 13:48:34,Learning Addon Programming
11287,Hitlist,2022-11-03 14:42:58,Hitlist tracks your Win - Loss record against other PvP players
16708,[经典旧世]Hitman,2024-06-06 05:00:19,Supports WoW Hitman Challenge (Classic Era)
12368,HitsMode5,2023-12-28 05:31:23,Combat log evolved.
10087,Hivemind Helper,2022-11-03 13:32:56,Help you to complete puzzles for all monocle to get the Hivemind mount.
9258,Hivemind HoO Puzzle Helper,2022-11-03 12:45:15,Hivemind HoO Puzzle Helper
9192,HivemindMount,2024-01-23 03:00:10,A vehicle seat indicator for the Hivemind mount
12136,Hizuro's Toolbox,2022-11-03 15:32:41,"A collection of usefull chat commands, functions and other options for users and addon developers."
7197,HoN Announcer (REMADE),2022-11-01 04:44:46,Adds the announcer voice from the Heroes of Newerth game to various player versus player combat actions.
11656,HoNAnnouncer,2022-11-03 15:04:07,Adds Heroes of Newerth sounds to various things in World of Warcraft
14422,HoRContribPoints,2023-11-03 12:00:10,Heart of Redepmtion Contribution Points
10854,Hoard,2022-11-03 14:18:00,Hoard
13540,Hokuto No Monk,2022-11-03 16:56:03,"Monk addon, adds sounds to special moves."
4965,Holiday Dungeon Helper,2023-02-07 00:00:08,A simple addon allows you to queue and enter holiday dungeons automatically.
8503,Holiday Reminder,2022-12-12 01:12:21,A reminder of what holidays are happening today
11029,HoloFriends (continued),2022-11-03 14:28:02,Enhanced friends / ignore list
12428,Holocrypt,2022-11-03 15:50:06,Plays Wildstar's Holocrypt when you release.
13341,Holy Nova Sonar,2022-11-03 16:44:00,"""Range finder/display for Discipline's Holy Nova"""
10153,[经典旧世]Holy Paladin Tips,2022-11-03 13:37:26,Displays extra stats about your healing spells on their tooltips
14324,Holy Power,2023-08-11 09:00:10,Notifies you when you have 3 or 5 Holy Power.
10962,Holy Power Indicator,2022-11-03 14:24:16,Displays current Holy Power or Combo Points.
10916,Holy Power Notifier,2022-11-03 14:21:35,Notifies you when you hit 3 Holy Power
15363,Holy Storm,2023-05-22 01:10:06,Guild Manager
16482,HolyEmotey,2023-12-18 07:00:07,WoW addon for Emotes
12556,HolyPowa,2022-11-03 15:57:28,Visual effects to count holy power
2824,[燃烧远征]HolyStats TBC,2022-06-17 17:07:46,"MP5, Healing Bonus and detailed Heling Spells\' stats for Priests"
12179,Homing Digeon,2022-11-03 15:35:18,Overlays Archaology digsite icons on the flightmap
9796,[经典旧世]Honor Grinding Tracker,2023-12-28 05:35:35,"See your ranking across your realm, as well as tracking your estimated daily honor gain with extended kill and battlefield statistics"
